"Tokyo" "Seoul" "Shanghai" "Beijing" "Guangzhou" "Hong Kong" "Taipei" "Osaka" "Singapore" "Bangkok" "Kuala Lumpur" "Jakarta" "Manila" "Hanoi" "Ho Chi Minh City" "Delhi" "Mumbai" "Kolkata" "Chennai" "Bangalore" "Hyderabad" "Ahmedabad" "Pune" "Jaipur" "Lucknow" "Istanbul" "Moscow" "Saint Petersburg" "London" "Paris" "Madrid" "Barcelona" "Berlin" "Frankfurt" "Munich" "Hamburg" "Rome" "Milan" "Naples" "Turin" "Lisbon" "Porto" "Athens" "Budapest" "Prague" "Warsaw" "Vienna" "Stockholm" "Copenhagen" "Amsterdam" "Rotterdam" "Brussels" "Zurich" "Geneva" "Dubai" "Abu Dhabi" "Riyadh" "Jeddah" "Doha" "Kuwait City" "Cairo" "Johannesburg" "Cape Town" "Pretoria" "Casablanca" "Algiers" "Tunis" "Mexico City" "Monterrey" "Guadalajara" "Buenos Aires" "Santiago" "Lima" "Bogotá" "Medellín" "Caracas" "São Paulo" "Rio de Janeiro" "Belo Horizonte" "Brasília" "Salvador" "Recife" "Fortaleza" "Porto Alegre" "Sydney" "Melbourne" "Brisbane" "Perth" "Vancouver" "Toronto"
"Vienna" 1.40899819356404 0.393965153404029 1.13507892272406 0.936534091346867 0.406962333266231 0.386100967864544 0.687560125468982 0.350035773715126 0.592163436084114 0.946001914273247 0.570402383396877 1.42462020412476 1.09665338446973 0.376839209098226 1.15418292760815 0.978608393473185 0.376091160396209 1.28146963594507 0.717516018801453 0.251052002853339 1.06911400448289 0.760424753338756 0.645932582544693 0.483607920320116 0.592380221479583 0.441582954642505 0.363478570764308 0.803114036693543 0.715843536884021 1.39651256369579 0.760581548418199 0.441261904047169 1.17105313098286 0.982456951499681 0.487034064972005 0.754893830817827 0.612989388177795 0.390120128520166 0.83163787755185 0.590735632903308 0.340077171074285 0.812303284332973 0.641104086277361 0.571042819431151 0.985235814682947 0.513104504320265 0 0.749712936748015 0.52333712330368 0.39512982625572 0.648476758732431 0.854148360355253 0.440341831104488 0.904975402173585 0.761786085591763 0.433825218278514 0.778477025842309 0.851787878102517 0.186189299948515 0.902376944123237 0.519670275412456 0.259424914250482 0.846707689177364 0.501447714093767 0.590556614452185 0.764304592847074 0.881234704235537 0.516977088019255 0.640042435680568 0.903587593661491 0.331505495104689 0.878477930324185 0.735039847592337 0.45881190931239 1.15637565143286 1.06622871476792 0.451987400599298 0.813132692774284 0.735763960228905 0.333780940749788 1.12933419863257 0.634372874491778 0.250608751484362 0.767298735802089 0.777240833121339 0.344440247887841 0.732025799091436 0.738932337548124 0.308626506813523 0.942005418536395
"Stockholm" 1.41013656549355 0.581091579083505 0.399406407611265 0.76051492617947 0.349810840085328 0.387239339794053 0.89093886688444 0.348897401785617 0.593301808013623 0.947140286202756 0.569264011467368 0.696380408282769 1.09779175639924 0.429648566599306 0.447697318020353 0.942646841975538 0.3749527884667 0.544841530230739 0.558591544418971 0.24991363092383 0.412258376828009 0.939786336303896 0.507120486162317 0.484746292249625 0.593518593409092 0.440444582712997 0.364616942693816 0.909336377654813 0.714705164954513 0.667075969794546 1.01985262301991 0.724077111806409 0.559030454345421 1.31751973806078 1.09406915062008 0.0869161522056303 1.11590320762327 0.830038595962776 0.193084797430155 0.816995770210676 1.02775136594085 0.238796698912199 1.17342205391037 0.725841429711805 0.454428327304641 1.08314478473295 0.749712936748015 0 1.14095602119116 0.791556701356443 0.333617674969133 1.21835999179837 0.760048182275632 0.155799985276467 1.24584425669028 0.666121163906287 0.206501586132809 1.3160118858603 0.784446695958262 0.275946323445105 1.17312642340483 0.858329494728713 0.333617301688456 1.11226643622139 0.998304744655433 0.147339470978056 1.38346791998231 0.452367008329981 0.233376767726135 1.40116023675444 0.907826039067048 0.21743584628548 1.20148416254471 0.864292633119879 0.476422968415362 1.58604871622865 0.699547517242944 0.191825544179894 0.99057320793953 0.671485315575047 0.582470079039166 1.25840129953658 0.998622682292106 0.284962495788688 1.15216775927927 0.953803193383458 0.0774940592251803 1.18328624145844 0.668943811174733 0.278319491135008
"Copenhagen" 0.812935093271652 0.916865488518774 1.46778056391051 0.940433726992535 0.804381837116405 0.209962132427841 0.532378022185314 0.946098874007511 0.00389966420827091 0.349938813980862 1.16646548368926 1.7256443729924 0.500590284177348 0.869498248786792 1.45202833502496 0.865433353127284 0.972154260688594 1.60498592632568 0.825014312984712 0.847115103145724 1.33926783795814 0.578506733122292 1.1631497978059 0.112455179972269 0.00368287881280211 1.03764605493489 0.232584529528077 0.659202485394923 1.31190663717641 1.70110788212086 0.505816219613106 0.955461516723994 1.39200361750916 0.577489579621971 0.830858943073047 1.11196529305524 0.188856483680344 0.874555566624322 1.14691542734665 0.495362049414317 0.651599487314026 1.10299624051197 0.165876643663919 1.08892612585159 1.19524858006097 0.0867393286289056 0.52333712330368 1.14095602119116 0 0.892632251909038 0.901660392626384 0.46078675634078 0.948042621115659 1.28184550113622 0.292342906651231 0.954675459668464 1.0827505344254 0.377719674263269 0.676246186666801 1.19021917340437 0.071697702303316 0.711842474588684 1.09303794673752 0.0289762719270021 1.04027531690967 1.09541246582132 0.379263625781087 1.02850810364354 0.951365932232153 0.40186210457834 0.765853500678798 1.19159822746176 0.289947160309229 0.938709668555583 1.43064388342015 0.547946681870833 0.969749385940816 1.12649202953182 0.499944365741481 0.854011110453849 1.31406772027017 0.118756654699311 0.392509735129354 1.0333459678673 0.403452472716288 0.746756436944478 1.09522139242606 0.313826326030801 0.829324284103066 1.24144340227638
"Amsterdam" 1.96116444915582 0.211477520806177 1.18632669068219 1.24128029850581 0.559057848186215 0.938267223456329 1.06355671290836 0.202130481876659 1.1443296916759 1.49816816986503 0.0182361278050922 1.48256160551268 1.64881964006152 0.37422158861683 1.23900439253741 1.32367218761184 0.176075095195576 1.32805866148692 1.00128406351702 0.301114252738446 1.18929635170599 1.1365843625929 0.422394483831257 1.0357741759119 1.14454647707137 0.110583300949279 0.915644826356092 1.16837257188782 0.163677281292236 1.45300547852255 1.14801537037514 0.0966566053740024 1.32170853445267 1.37756211238675 0.326859916746413 0.837972124275792 1.00397803716003 0.0442452272090988 0.944183521390495 0.963681099679913 0.353193967907726 0.95196509947254 1.02678737128114 0.220367875435455 1.16513246756122 0.897262513610826 0.39512982625572 0.791556701356443 0.892632251909038 0 0.854619374266767 1.2492757963216 0.0668576338381227 0.935735485554245 1.15109819805384 0.143544921092677 0.911941112539545 1.24152617949774 0.217412701882948 1.02926676104195 0.872338147181813 0.193652515713445 1.01849889745598 0.874964195613381 0.230150380959396 0.873875252982464 1.26450779115513 0.365367514067871 0.798728162954892 1.28711258819383 0.178981867031472 0.984982494576562 1.1269041467499 0.0811247690380738 1.26314494989156 1.44055627950718 0.125587190667071 0.931025088589885 1.12179782336567 0.126433023169253 1.31161746936271 0.992496962768014 0.524912792895152 0.93720336134963 1.17233533125495 0.228918572097781 0.813088045632379 1.13246300983611 0.139671676150629 1.05189803652886
"Rotterdam" 1.00278202148561 0.674749262553449 0.569277040265504 0.452147585937208 0.295586167096866 0.0201152042138855 0.567067793316274 0.756251945793556 0.185947264005684 0.539785742194817 0.976618555475307 0.825546925172294 0.690437212391304 0.495224482872176 0.5508977671602 0.616745463793167 0.782307332474638 0.703669964529659 0.22805662661242 0.657268174931769 0.443175763421174 0.610708152424419 0.725169057078487 0.0773917482416867 0.186164049401153 0.847799126720935 0.042737601314122 0.576306225189098 1.12205970896245 0.800372326148124 0.696393126820412 0.820291892562675 0.525662803673485 0.993716209593949 1.09596947372034 0.262430284069027 0.837829647434891 0.881758865095058 0.252922091911113 0.503711664652942 0.980182077124196 0.202239159056412 0.899771667257682 0.874428945868369 0.336772893612739 0.830617495220107 0.648476758732431 0.333617674969133 0.901660392626384 0.854619374266767 0 0.901855896681348 0.848720650620141 0.423935984497211 0.953430203661196 0.769032751608055 0.188021992671146 1.01520503245669 0.759326024479231 0.288586045116384 0.947696489242054 0.845334542715585 0.20261494202438 0.872807178246125 1.0835904122542 0.219702117634528 1.08917312252893 0.61629600090096 0.104248111781827 1.10494663853524 0.911077268140773 0.294191388429141 0.907127275665091 0.935507228967132 0.534498616489013 1.28941512253295 0.804745858686403 0.233022346644136 0.667965946314298 0.729057815148488 0.481328828988192 1.01266805739905 0.867518928456808 0.132368883203756 0.840529364355132 0.945735258894805 0.259218130795877 0.884618407534818 0.71519441764056 0.339988817867964
"Brussels" 0.214615721639064 1.2081583174513 1.44573615264786 0.710355124682217 0.955066685200592 0.808281504060429 0.338594162245505 1.5444182456401 0.602219035840859 0.248380557651726 1.76478485532185 1.64992316920038 0.0977290874552399 1.10046745921422 1.3971812497837 0.55087697041498 1.57047363232118 1.56116011146909 0.723448679005047 1.44543447477831 1.27111629925867 0.317410410182432 1.41336005938371 0.710774551604857 0.60200225044539 1.63596542656748 0.830903901160665 0.390879193667832 1.91022600880899 1.63073517895569 0.213948277063908 1.28912543951813 1.27218104678822 0.128574628928758 1.26032180376684 1.15993561083871 0.277475126295732 1.24271237992312 1.14921310735933 0.401374867343723 1.07940118166802 1.09017679071239 0.297977512552849 1.41136265670969 1.09305251201317 0.400348438621238 0.854148360355253 1.21835999179837 0.46078675634078 1.2492757963216 0.901855896681348 0 1.29231629039318 1.32559860134889 0.196767886658513 1.27143160667075 1.0862039666447 0.173886547937917 1.03671887364799 1.1597748611578 0.52733813197182 1.09524904533139 1.04183764214217 0.456857490779931 1.43397307221602 1.12148421218365 0.260217121254195 1.27313958087359 0.989258118118596 0.263036475666651 1.16032059169177 1.18468045830078 0.175981259994375 1.31102488047493 1.3555763253909 0.422296580284373 1.29538595022771 1.13045812693906 0.238596378323617 1.17644812440731 1.17173321954457 0.460928572829417 0.8196017059262 1.0121307089259 0.0775490127075159 1.15339138660757 1.15192211901671 0.147348711433727 1.15124196129416 1.21410042544129
"Zurich" 2.00878038627912 0.181500194483014 1.1504143648163 1.24977070276328 0.554174698638786 0.985883160579627 1.0932875986838 0.249746418999957 1.1919456287992 1.54578410698833 0.029379809318206 1.44540639039201 1.69643557718482 0.357495001991703 1.20758018194128 1.34186632777801 0.223691032318874 1.29030234918199 1.00761787314182 0.348730189861744 1.16385247091754 1.16600650833874 0.362749843589101 1.0833901130352 1.19216241419467 0.158199238072578 0.96326076347939 1.19364170017363 0.116061344168938 1.41582110154452 1.1827477372064 0.0377413426185048 1.29999691492368 1.42017613180192 0.384468690715198 0.811869452527927 1.05274578649955 0.107625401387132 0.920750717750213 0.992901895388584 0.419985474960505 0.932820601340624 1.07810159475986 0.153892889160421 1.14988398334255 0.94891104702154 0.440341831104488 0.760048182275632 0.948042621115659 0.0668576338381227 0.848720650620141 1.29231629039318 0 0.899851387531967 1.20090958618504 0.0950107125487272 0.892483277623111 1.29115766651317 0.272011552901765 1.00683290489341 0.930428196240349 0.258439876239509 1.00370978108632 0.929429614839786 0.240516890839447 0.851259692396546 1.31697754702239 0.320209162074523 0.785925038616573 1.33951345457915 0.245617119999078 0.95992567143825 1.17514653513722 0.107541275653438 1.23487744603256 1.49584208533905 0.0668160244779652 0.9086814617193 1.15582635090436 0.128471270124176 1.29537378106903 1.0502008424412 0.586748130388887 0.923397008648416 1.2150387411239 0.295098313630081 0.787217484884291 1.17926803055201 0.150385580384654 1.026423309067
"Geneva" 1.39028153004046 0.724289558940726 0.250670631294793 0.797579768962459 0.502542014170936 0.367384304340965 0.990861968220491 0.368752437238705 0.573446772560535 0.927285250749668 0.589119046920456 0.546983002784208 1.07793672094615 0.581563673394175 0.316373173374721 0.994874912383637 0.394807823919788 0.393236984865181 0.629531735329937 0.269768666376918 0.316907383424919 1.03240045818519 0.613897527018464 0.464891256796537 0.573663557956004 0.460299618166085 0.344761907240728 0.991704227162158 0.734560200407601 0.517460034841404 1.12013196967336 0.863031005434835 0.47030620924096 1.41714459727688 1.24411013298541 0.171197915038134 1.24473130284929 0.975557979997544 0.19302941634888 0.926203321233157 1.18236948247224 0.257147944288812 1.30417516572009 0.850701695751535 0.420263354569003 1.22028615133442 0.904975402173585 0.155799985276467 1.28184550113622 0.935735485554245 0.423935984497211 1.32559860134889 0.899851387531967 0 1.36880597482751 0.80502102008722 0.246530794338514 1.43459045929959 0.938828747983237 0.238512349046943 1.31725737255721 1.01140629947595 0.342227917285963 1.25297372404751 1.13489061231103 0.204247411726366 1.50579526918971 0.583921138738105 0.340886568166694 1.52249984827269 1.05901816577298 0.180531528198287 1.32334032686017 1.00580654218024 0.359350822418227 1.70745965771847 0.837063188079066 0.207010435954102 1.0918262858697 0.818678098120583 0.520750145836223 1.39818330399439 1.15337098750619 0.329743726029291 1.26329531760698 1.10581214630472 0.18662762129258 1.30279289528759 0.817794487330924 0.209959168745037
"Dubai" 0.402955322382822 1.14156661169443 1.51712564414068 0.847831304942942 0.945224283988641 0.619941903316671 0.436101235157611 1.35607864489634 0.413879435097101 0.0600409569079677 1.57644525457809 1.74427012028381 0.0906105132885184 1.05948683644498 1.48086328861839 0.715278493238774 1.38213403157742 1.64238553683853 0.810134170041788 1.25709487403455 1.35827374962224 0.445735797978175 1.3685513623642 0.522434950861098 0.413662649701632 1.44762582582372 0.642564300416907 0.529266468865475 1.72188640806524 1.722872464767 0.343427953403575 1.20303941130838 1.37917733095747 0.293886259816467 1.11958471117937 1.19849958267211 0.149842152767162 1.1384342158911 1.20624668967021 0.45860257370579 0.939164584118442 1.15210292581999 0.129358436330326 1.33205798987197 1.19047380479275 0.256762533132882 0.761786085591763 1.24584425669028 0.292342906651231 1.15109819805384 0.953430203661196 0.196767886658513 1.20090958618504 1.36880597482751 0 1.19349258296463 1.14144007356859 0.0904865472426963 0.934024216050761 1.23019464075098 0.350729931367807 0.981379064057592 1.11811584797919 0.296945551312319 1.31671190160808 1.1682540811076 0.137689304206386 1.22906012511363 1.02791998223391 0.156325684090553 1.04094344219335 1.24612013045612 0.0472934994667275 1.20507583252492 1.44657665988415 0.340427098985893 1.2133575507862 1.1864352892518 0.355323102585166 1.09454194425721 1.28578433614384 0.268595245244816 0.677927501413249 1.0756294794128 0.175760541930383 1.02690266145453 1.1867133516946 0.0784916614348342 1.06923141413755 1.28425698299803
"Abu Dhabi" 1.95042725179784 0.094334896425115 1.05553862926002 1.181870916556 0.477594166849684 0.927530026098347 1.05204072476288 0.191393284518677 1.13359249431792 1.48743097250705 0.0289733251630741 1.35042410823032 1.63808244270354 0.274038964046765 1.11342279506283 1.28445624678253 0.165337897837594 1.19530304352327 0.938400065868262 0.290377055380464 1.07155793829148 1.12395096479003 0.281248797208434 1.02503697855392 1.13380927971339 0.0998461035912975 0.904907628998111 1.14572322483884 0.174414478650218 1.32083853717873 1.14850898975985 0.0580482587706972 1.20917934087147 1.39805656597361 0.470404740703801 0.7196944441334 1.04396965696929 0.187711960001377 0.829555062911779 0.951521909411365 0.482417716799382 0.843758147506822 1.07450639004944 0.139931109530381 1.06269648360978 0.946875029090641 0.433825218278514 0.666121163906287 0.954675459668464 0.143544921092677 0.769032751608055 1.27143160667075 0.0950107125487272 0.80502102008722 1.19349258296463 0 0.803331534201401 1.28297765998665 0.292887652806378 0.915977443774835 0.944093403640886 0.306539919247656 0.917072188523867 0.933922436705419 0.33249550825354 0.760563905647761 1.31482471387602 0.225560549206948 0.701255208216781 1.33712255145212 0.313202668446099 0.867974998318554 1.16464452947581 0.202166672112964 1.14155898222708 1.49973633155477 0.0358002449409577 0.818014286837172 1.12063311273394 0.100686555033501 1.20740497449156 1.06208515355959 0.615046696905214 0.837586708515655 1.19388581057094 0.36476202886991 0.695178234557401 1.16591058418764 0.125414816438156 0.934233002358132
"Riyadh" 1.11810335082205 0.711227370949376 0.385031513344921 0.561900774193898 0.379976729039061 0.0952061251225575 0.749236618401787 0.640930616457113 0.301268593342127 0.65510707153126 0.861297226138864 0.655045226238761 0.805758541727746 0.537750532284127 0.380240956046031 0.752952121674524 0.666986003138195 0.52403302304721 0.383001483277566 0.541946845595326 0.291440353183594 0.787965070140351 0.691418840449023 0.19271307757813 0.301485378737596 0.732477797384492 0.072583728022321 0.745440999882029 1.00673837962601 0.628348616458212 0.878088917791458 0.859413816773116 0.410627094244024 1.17404949474159 1.18747917461888 0.119585864879344 1.02516922225793 0.945441763861697 0.0650476683851953 0.69035147894519 1.09305683842457 0.0404574276956356 1.08677051079896 0.885547645136455 0.263969256426242 1.0141753992275 0.778477025842309 0.206501586132809 1.0827505344254 0.911941112539545 0.188021992671146 1.0862039666447 0.892483277623111 0.246530794338514 1.14144007356859 0.803331534201401 0 1.20272405700082 0.857939521938804 0.124301790518561 1.12569278402728 0.940102580282117 0.128964117196973 1.05379748944228 1.13288213753499 0.059163735039162 1.27709655258358 0.611780980125879 0.140046724280893 1.29276849094899 0.999309798118483 0.108904854951841 1.09510886453481 0.990094401052492 0.377900095428158 1.477123132036 0.838669781930409 0.0450010009810707 0.850322688572434 0.78616586691129 0.405088995160749 1.19555150414905 1.01378279470802 0.08475323508481 1.0265116571702 1.03993565218004 0.133922951693862 1.07241814383428 0.777691062864632 0.165335850064036
"Jeddah" 0.279167920290838 1.22999527859691 1.57361832967793 0.872344682101353 1.02385116683184 0.743729305408655 0.475202288076181 1.47986604698833 0.537666837189085 0.183828358999952 1.70023265667008 1.79197280692955 0.0331768888034658 1.14439584711667 1.53256657349438 0.722234494891643 1.50592143366941 1.69533012996362 0.85832942212493 1.38088227612654 1.40833167008827 0.471325711880423 1.45453642678683 0.646222352953083 0.537450051793616 1.5714132279157 0.766351702508891 0.551053453455834 1.84567381015722 1.77148588686975 0.365594760309357 1.29304770989614 1.42068564998708 0.234469827035997 1.20746155579915 1.26528915062042 0.239020259526872 1.22892075851219 1.26712074555277 0.513441566572336 1.02737592805363 1.21112809027471 0.218475796738346 1.42172740775538 1.23581762068858 0.346941325547648 0.851787878102517 1.3160118858603 0.377719674263269 1.24152617949774 1.01520503245669 0.173886547937917 1.29115766651317 1.43459045929959 0.0904865472426963 1.28297765998665 1.20272405700082 0 1.02448358870595 1.2864073422407 0.431759953347913 1.071760399023 1.1717997180064 0.384554400120833 1.40683615003139 1.23239706825374 0.0875689637548438 1.31475231533456 1.09411230975182 0.0951043562810862 1.13108096541604 1.30558969868482 0.121069514485881 1.29555406345 1.49523128301687 0.274963145204398 1.30313674878574 1.24760896928253 0.383740717106512 1.18423192082192 1.32377312648342 0.337725887313816 0.766477038414334 1.13384249654422 0.190900710159624 1.11657835866336 1.25460252555876 0.132907952060756 1.15890822536572 1.34070896762494
"Doha" 1.67170427148373 0.289846495307917 1.18278977888731 1.09587906325947 0.478972928159977 0.64880704578424 0.871653740765204 0.0873296957954304 0.85486951400381 1.20870799219294 0.307696305477181 1.47874596912494 1.35935946238943 0.360827039752136 1.21773130026404 1.15370785913905 0.113385082476513 1.32889967352935 0.865821656479282 0.0116540750663565 1.14783144859758 0.944684750385024 0.551292294329467 0.746313998239812 0.855086299399278 0.17887687672281 0.626184648684003 0.984424770416817 0.453137458964326 1.44971110916663 0.946736437666822 0.282372725039842 1.26498229192432 1.1652413837645 0.336918723186394 0.809598297262793 0.787381440095968 0.206072734981782 0.90246143498698 0.77375475293156 0.243704519259685 0.89551500869744 0.809416264847077 0.417595758656144 1.09021478562305 0.679871313470079 0.186189299948515 0.784446695958262 0.676246186666801 0.217412701882948 0.759326024479231 1.03671887364799 0.272011552901765 0.938828747983237 0.934024216050761 0.292887652806378 0.857939521938804 1.02448358870595 0 0.981462952387675 0.658730664197557 0.0868566645571973 0.945730993962933 0.658047723219425 0.404491968722795 0.831984852327095 1.0471224862541 0.445593406619073 0.727632523630882 1.06972210682019 0.157434283931386 0.947499871794287 0.910485647287723 0.274308299887095 1.23007358648199 1.22415598560285 0.300464441788516 0.886049582263175 0.921807928779371 0.196691035535953 1.23711025563288 0.778324150280024 0.322170166754029 0.863795870430563 0.960260909339488 0.186567141645765 0.785034785502009 0.916890426161447 0.176602849198386 1.01388568005232
"Kuwait City" 1.05716347328917 0.82533559119439 0.287216498701093 0.571156904110938 0.504078675247679 0.0342662475896764 0.821195635172135 0.701870493989994 0.240328715809246 0.594167193998379 0.922237103671745 0.538027225930976 0.744818664194865 0.655355521770893 0.262793050819649 0.775059974080144 0.727925880671077 0.41589286051417 0.438668680343689 0.602886723128207 0.167138584239342 0.851553792256527 0.781833429193691 0.131773200045249 0.240545501204715 0.793417674917373 0.0116438504894399 0.799359320037394 1.06767825715889 0.512355831476569 0.947733226852287 0.972838272520971 0.293210367286567 1.23895611975821 1.30976971438793 0.200635149440658 1.12119945764363 1.06389488778317 0.0870182338957432 0.773233507004017 1.21719855905404 0.0911086635924203 1.1839852846553 0.990470014966261 0.185077433739442 1.11862818053682 0.902376944123237 0.275946323445105 1.19021917340437 1.02926676104195 0.288586045116384 1.1597748611578 1.00683290489341 0.238512349046943 1.23019464075098 0.915977443774835 0.124301790518561 1.2864073422407 0.981462952387675 0 1.2360715401835 1.06315186036513 0.120996619512521 1.16137549507559 1.24732457806904 0.155593659889646 1.3638568340789 0.715455193992132 0.262694980640043 1.37838777640912 1.12152233370683 0.0618435170826558 1.18328124834392 1.1064345422892 0.254347048617201 1.56136953283508 0.950903993947815 0.0982584003253135 0.92147149519337 0.904185379802355 0.306526193369624 1.3008505162551 1.13621970944642 0.157271539554489 1.10477583181474 1.16276031888237 0.223631576079142 1.15850539398355 0.896781174910166 0.0543761591316278
"Cairo" 0.882364879743814 0.913004157215569 1.51028654420162 1.00660926031316 0.830906696586678 0.140532345955679 0.601746339539038 0.876669087535349 0.065530122263891 0.419368600453024 1.0970356972171 1.77309768471551 0.57002007064951 0.879658312761332 1.49859173828982 0.935916472478486 0.902724474216432 1.64929823441856 0.882995658435127 0.777685316673562 1.38815329420215 0.649286136710806 1.16492842997847 0.0430253935001067 0.0657469076593598 0.968216268462728 0.163154743055915 0.729453457978358 1.24247685070424 1.7480594181029 0.577490119131203 0.940563463002021 1.44601873122612 0.640898804678504 0.786548027764033 1.14868291741627 0.259278129404587 0.851158725408783 1.18923295019533 0.560667666619914 0.609920259628438 1.14769503079774 0.229702380754847 1.07526793380878 1.24891825228042 0.156421826782836 0.519670275412456 1.17312642340483 0.071697702303316 0.872338147181813 0.947696489242054 0.52733813197182 0.930428196240349 1.31725737255721 0.350729931367807 0.944093403640886 1.12569278402728 0.431759953347913 0.658730664197557 1.2360715401835 0 0.686228121907102 1.14231302315578 0.0908006730673212 1.00727165719848 1.13529012050654 0.421830274649198 1.03315599663158 0.991786460516051 0.443940749947981 0.735587354381789 1.23458151664425 0.353825694786416 0.913269789658611 1.47965673591347 0.574166736683645 0.956726331562921 1.16883570834987 0.571408886785118 0.843576313582336 1.37076729192141 0.120494243172921 0.357235283289077 1.07992380444886 0.472636461609091 0.712409069422149 1.13094258246404 0.379992841360176 0.819465732404265 1.28642705637541
"Johannesburg" 1.76152148847158 0.328986709372727 1.2575784443649 1.18136302526002 0.562468220224863 0.738624262772084 0.946805702468434 0.00248752119241358 0.944686730991654 1.29852520918079 0.217879088489337 1.55421825602256 1.44917667937727 0.430102406080313 1.29588815684626 1.23524441768082 0.023567865488669 1.40316399238064 0.952270062519007 0.101471292054201 1.22901865288037 1.0195864918443 0.582091822608986 0.836131215227656 0.944903516387122 0.0890596597349656 0.716001865671847 1.06236954012741 0.363320241976481 1.52503215039146 1.0164668675384 0.279632514087081 1.34833958490468 1.22377173989435 0.250634995533606 0.887633088199895 0.837728555143144 0.165955863096748 0.983037824790674 0.85016044414965 0.182137544183877 0.978111211038532 0.854332737823885 0.411967061509733 1.17519149364286 0.724976775505467 0.259424914250482 0.858329494728713 0.711842474588684 0.193652515713445 0.845334542715585 1.09524904533139 0.258439876239509 1.01140629947595 0.981379064057592 0.306539919247656 0.940102580282117 1.071760399023 0.0868566645571973 1.06315186036513 0.686228121907102 0 1.03027910634659 0.696345713711453 0.33873580171432 0.912324400959705 1.08837113633154 0.491510993201035 0.811432951361488 1.11104614139084 0.072671294201099 1.02757987720512 0.961015774088923 0.22716114062721 1.31017888592734 1.25828315773601 0.303857507054716 0.967050643537146 0.992464088246845 0.225569611891373 1.32221997667619 0.806716790061391 0.333628824225691 0.94823423649805 1.01974252800634 0.100546690649637 0.862888555774501 0.969998562714598 0.213101392063001 1.09424516266086
"Cape Town" 0.940165699011962 0.823679240480732 0.403926612321611 0.456108309669374 0.468602787201786 0.0827315266875311 0.703508334962995 0.818868268267201 0.123330941532039 0.477169419721172 1.03923487794895 0.633638993493377 0.627820889917658 0.646423628997661 0.363622254717972 0.657074393429604 0.844923654948284 0.524269699785038 0.319118054552412 0.719884497405414 0.246262206533512 0.731878808849907 0.818636236159969 0.0147754257680411 0.123547726927508 0.910415449194581 0.105353923787768 0.678586974218329 1.1846760314361 0.610045555838211 0.829130715483542 0.971971941118975 0.324461174956829 1.11907057467135 1.28013580238243 0.247128225926015 1.01390462655024 1.0497139992131 0.152829681314121 0.659821874554587 1.17355495651361 0.095123614813439 1.07735354750706 1.00589157965727 0.14666878891826 1.0184851625969 0.846707689177364 0.333617301688456 1.09303794673752 1.01849889745598 0.20261494202438 1.04183764214217 1.00370978108632 0.342227917285963 1.11811584797919 0.917072188523867 0.128964117196973 1.1717997180064 0.945730993962933 0.120996619512521 1.14231302315578 1.03027910634659 0 1.06443115338367 1.24317230823143 0.187237556497313 1.25051903827399 0.733987946098657 0.220603694274402 1.26449118216156 1.09300428470325 0.164193256067731 1.07100288487494 1.09800628682527 0.337606317466485 1.44663029657821 0.952721846686162 0.145621228673386 0.803300572335418 0.892092845689239 0.29363349066078 1.20094167391918 1.06965886861264 0.0821565223812961 0.988394440599244 1.13077977679405 0.262796831727959 1.04524064302938 0.88150167143631 0.174131204498365
"Pretoria" 0.822681443822219 0.894322935096855 1.43882637340794 0.916414292814152 0.776256176708905 0.200215781877273 0.510996312090643 0.936352523456944 0.00584668634229648 0.35968516453143 1.15671913313869 1.69692218220344 0.510336634727916 0.843832953285131 1.42323668161678 0.845556674143585 0.962407910138026 1.57608696403613 0.797759200478236 0.837368752595157 1.31064403908986 0.559240306167729 1.13906195935697 0.102708829421701 0.00606347173776529 1.02789970438432 0.22283817897751 0.638981922060054 1.30216028662584 1.67234985006513 0.489941694078711 0.935988903000471 1.36402152748625 0.576403087438145 0.822936019409375 1.08305424621201 0.180848048196954 0.857972556223173 1.11795245944702 0.470744222990929 0.642835921436045 1.07409611873858 0.168021575878102 1.06895093537158 1.16719366823087 0.066592081535817 0.501447714093767 1.11226643622139 0.0289762719270021 0.874964195613381 0.872807178246125 0.456857490779931 0.929429614839786 1.25297372404751 0.296945551312319 0.933922436705419 1.05379748944228 0.384554400120833 0.658047723219425 1.16137549507559 0.0908006730673212 0.696345713711453 1.06443115338367 0 1.02708131736515 1.06643893421003 0.392300776539814 1.00386192401296 0.922390684025973 0.414973688349887 0.75198631301128 1.16264891034691 0.289899058981922 0.922763023314259 1.40203663228956 0.566619621815676 0.949694534937936 1.09752907789352 0.482658424791085 0.833332019884628 1.28658734148128 0.146721477158049 0.382199053189194 1.0045326817913 0.396185462152601 0.734559037176787 1.066347629198 0.311133929125167 0.80851258147369 1.21256088800448
