"Views" "Premium_account" "Laptop_time" "Phone_time" "Social_connections" "Fitness_level" "Language"
"763" 58.9091532513506 "1" -1.14 3.22 20.52 "0" "Arabic"
"764" 69.2402321001305 "0" 3.36 3.77 20.63 "0" "Arabic"
"765" 62.5165552770411 "1" 1.08 3.51 18.78 "0" "Arabic"
"766" 66.8317452803568 "0" 3.68 2.68 22.32 "0" "Arabic"
"767" 65.2761539700441 "0" 2.5 2.72 19.14 "0" "Arabic"
"768" 68.2245440150105 "0" 3.31 2.76 21.21 "0" "Arabic"
"769" 73.6915522313084 "0" 4.65 3.47 20.34 "0" "Arabic"
"770" 72.1058205781301 "1" 3.96 2.72 20.23 "0" "Arabic"
"771" 65.1851255694877 "1" 2.26 1.83 18.68 "0" "Arabic"
"772" 68.6121912645162 "1" 2.38 3.24 18.26 "0" "Arabic"
"773" 71.4904308751721 "0" 3.85 3.07 19.32 "0" "Arabic"
"774" 67.8950101466808 "0" 2.38 3.08 18.05 "0" "Arabic"
"775" 68.9036825427741 "0" 3.88 3.82 22.24 "0" "Arabic"
"776" 63.5513553129363 "1" 2.02 2.43 20 "0" "Arabic"
"777" 65.3531229315106 "1" 0.54 3.17 19.6 "1" "Arabic"
"778" 86.6076087959193 "1" 4.1 2.52 21.18 "1" "Arabic"
"779" 71.6243799235419 "1" 3.6 3.55 19.32 "0" "Arabic"
"780" 63.9227794819928 "0" 1.48 3.46 20.4 "0" "Arabic"
"781" 65.6427501559299 "1" 1.67 2.91 19.46 "0" "Arabic"
"782" 64.8011844701068 "1" 1.13 3.83 20.18 "0" "Arabic"
"783" 65.8175583309285 "1" 2.19 3.39 18.95 "0" "Arabic"
"784" 64.9337177671348 "1" 1.6 2.84 21.03 "0" "Arabic"
"785" 65.2372771178307 "0" 2.5 2.73 20.19 "0" "Arabic"
"786" 69.3280848596025 "1" 3.38 2.95 18.03 "0" "Arabic"
"787" 65.3035808133539 "1" 1.94 2.89 19.8 "0" "Arabic"
"788" 60.2268233899499 "0" 0.65 3.43 21.7 "0" "Arabic"
"789" 70.9425805531775 "0" 1.79 2.68 20.55 "1" "Arabic"
"790" 72.3289947581239 "1" 3.6 3.44 21.3 "1" "Arabic"
"791" 62.2313440244407 "0" 1.42 2.96 20.02 "0" "Arabic"
"792" 62.8443907318336 "0" 1.58 3.6 21.31 "0" "Arabic"
"793" 62.7829430642789 "1" 1.6 2.82 20.86 "0" "Arabic"
"794" 64.6609041340634 "0" 1.7 2.69 20.5 "1" "Arabic"
"795" 66.2179860697629 "0" 2.76 3.34 19.24 "0" "Arabic"
"796" 66.5684022277978 "1" 2.65 2.78 20.6 "0" "Arabic"
"797" 61.0170760102365 "1" 1.27 1.86 21.4 "0" "Arabic"
"798" 65.7844158918561 "0" 2.91 2.31 19.48 "0" "Arabic"
"799" 66.8397085167129 "1" 2.27 3.5 18.7 "0" "Arabic"
"800" 63.7722858744794 "1" 2.31 2.09 20.19 "0" "Arabic"
"801" 72.535483641719 "0" 2.93 3.25 20.39 "0" "Hindi"
"802" 70.568260095346 "0" 2.29 2.68 19.14 "0" "Hindi"
"803" 71.6274795490637 "1" 1.31 3.96 19.99 "0" "Hindi"
"804" 68.4778812203367 "1" 1.46 3.21 21.02 "0" "Hindi"
"805" 71.1815461788612 "1" 2 2.2 20.42 "0" "Hindi"
"806" 71.7217046346668 "0" 2.14 4.07 18.47 "0" "Hindi"
"807" 78.5291535183019 "1" 4.18 3.1 19.87 "0" "Hindi"
"808" 82.749092145826 "1" 5.56 2.5 20.69 "1" "Hindi"
"809" 70.7101451130149 "1" 2.2 3.12 20.25 "0" "Hindi"
"810" 74.8244417354419 "1" 2.9 3.04 19.6 "0" "Hindi"
"811" 68.8054286677537 "0" 1.45 3.64 20.57 "0" "Hindi"
"812" 71.8541661213763 "1" 2.2 2.44 18.95 "0" "Hindi"
"813" 71.8128210301161 "1" 1.94 3 20.17 "0" "Hindi"
"814" 68.7534276601609 "0" 1.39 3.12 18.75 "0" "Hindi"
"815" 69.7392842787904 "0" 2.19 3.29 19.15 "0" "Hindi"
"816" 78.075998485302 "0" 4.06 3.57 20.23 "0" "Hindi"
"817" 73.2024580301034 "1" 2.28 2.98 19.76 "0" "Hindi"
"818" 77.7733425188068 "1" 1.85 2.38 19.97 "1" "Hindi"
"819" 67.8119087135571 "0" 1.84 2.22 19.12 "0" "Hindi"
"820" 73.4315432452153 "1" 2.19 3.15 17.73 "0" "Hindi"
"821" 64.2530234593913 "0" 0.64 2.49 18.32 "0" "Hindi"
"822" 71.8103258020077 "0" 2.58 2.37 20.56 "0" "Hindi"
"823" 76.7787957577398 "1" 3.41 3.75 20.43 "0" "Hindi"
"824" 68.8946955431596 "0" 1.69 3.12 20.71 "0" "Hindi"
"825" 71.1598469145069 "1" 1.71 2.83 22.53 "0" "Hindi"
"826" 68.1779944764987 "1" 1.18 3.14 20.03 "0" "Hindi"
"827" 74.6921606690771 "1" 2.85 2.64 20.39 "1" "Hindi"
"828" 69.5911443376967 "0" 1.75 3.26 17.8 "0" "Hindi"
"829" 72.8213331211449 "1" 1.66 3.04 19.95 "0" "Hindi"
"830" 72.8445353286618 "0" 3.73 3.21 20.44 "1" "Hindi"
"831" 68.3689457600266 "0" 1.98 3.04 20.59 "0" "Hindi"
"832" 83.187827939575 "1" 1.76 3.55 18.6 "1" "Hindi"
"833" 72.0927024398814 "0" 2.83 2.31 20.95 "0" "Hindi"
"834" 73.8782661046794 "0" 3.71 2.63 19.73 "0" "Hindi"
"835" 69.391735930243 "1" 1.87 3.01 21.23 "0" "Hindi"
"836" 76.272843361517 "0" 4.08 2.75 20.09 "0" "Hindi"
"837" 64.7761800334733 "1" 0.16 1.59 18.62 "0" "Hindi"
"838" 68.6870334213303 "0" 1.28 2.78 21.03 "0" "Hindi"
"839" 75.9617599697726 "1" 3.59 2.9 19.02 "0" "Hindi"
"840" 71.6073154053556 "1" 1.91 2.86 21.15 "1" "Hindi"
"841" 72.4883970342358 "1" 2.57 2.75 19.66 "0" "Hindi"
"842" 73.8288471336123 "1" 2.73 3.38 20.22 "0" "Hindi"
"843" 73.4744347828965 "0" 2.46 3.23 20.03 "1" "Hindi"
"844" 69.1099205023415 "1" 0.92 3.53 22.03 "0" "Hindi"
"845" 83.7206489913074 "0" 3.71 3.5 21.88 "1" "Hindi"
"846" 68.187386216131 "1" 0.08 2.77 19.32 "1" "Hindi"
"847" 69.8346990862773 "0" 2.59 1.99 18.99 "0" "Hindi"
"848" 76.3263902114534 "1" 3.97 1.94 18.9 "0" "Hindi"
"849" 73.8827978165021 "1" 2.68 2.89 19.03 "0" "Hindi"
"850" 74.7366074799108 "1" 2.93 3.13 19.93 "0" "Hindi"
"851" 70.3805328489991 "0" 2.59 2.25 21.16 "0" "Hindi"
"852" 70.6111530510221 "1" 1.83 2.93 19.13 "0" "Hindi"
"853" 70.0725304174978 "1" 1.66 2.65 18.98 "0" "Hindi"
"854" 81.2341912637307 "1" 1.16 3.22 20.07 "1" "Hindi"
"855" 72.7482483369846 "0" 3.1 3.29 19.97 "0" "Hindi"
"856" 68.983826480885 "0" 1.57 2.35 18.43 "0" "Hindi"
"857" 73.7196657883791 "1" 2.37 3.39 20.16 "0" "Hindi"
"858" 70.9923493698043 "0" 1.54 3.06 18.65 "1" "Hindi"
"859" 73.5123461241412 "0" 3.04 3.39 21.35 "0" "Hindi"
"860" 72.3605857896029 "0" 3.18 2.8 20.43 "0" "Hindi"
"861" 74.0421513630195 "1" 2.8 3.28 19.96 "0" "Hindi"
"862" 72.8237800884303 "1" 1.83 3.25 20.66 "0" "Hindi"
"863" 71.6524354662008 "0" 2.56 2.95 20.78 "0" "Hindi"
"864" 77.561644753915 "1" 3.4 3.97 20.11 "0" "Hindi"
"865" 75.179686031725 "1" 3.45 2.85 20.21 "0" "Hindi"
"866" 82.5631154832678 "1" 2.68 3.1 19.93 "1" "Hindi"
"867" 76.940451038805 "1" 2.93 3.41 19.53 "0" "Hindi"
"868" 76.4379947916806 "1" 2.35 3.03 19.5 "1" "Hindi"
"869" 71.8761646201121 "1" 2.17 2.68 20.59 "0" "Hindi"
"870" 76.741195148981 "1" 2.84 4.13 18.88 "0" "Hindi"
"871" 74.6630176143846 "1" 2.26 3.84 20.93 "0" "Hindi"
"872" 75.148297229937 "1" 2.34 2.66 19.77 "1" "Hindi"
"873" 73.2454457072877 "1" 2.16 2.79 18.78 "0" "Hindi"
"874" 69.1255309895738 "1" 1.54 2.26 19.51 "0" "Hindi"
"875" 75.3947850745411 "1" 3.21 2.27 21.09 "0" "Hindi"
"876" 79.7597178251184 "0" 3.72 3.33 19.4 "1" "Hindi"
"877" 78.4684797437005 "1" 4.7 2.72 20.25 "0" "Hindi"
"878" 78.3534373158095 "1" 1.02 3.27 19.39 "1" "Hindi"
"879" 70.4678529760923 "1" 1.47 2.21 20.31 "0" "Hindi"
"880" 68.4104244123989 "0" 0.52 3.08 17.99 "0" "Hindi"
"881" 70.4618885454579 "0" 1.93 3.57 21.5 "0" "Hindi"
"882" 71.7492817157012 "0" 3.22 2.17 19.15 "0" "Hindi"
"883" 67.4854959577111 "0" 0.74 2.93 21.2 "0" "Hindi"
"884" 68.3272018218655 "0" 1.56 3.17 20.42 "0" "Hindi"
"885" 69.7622366305756 "1" 2.26 2.3 20.56 "0" "Hindi"
"886" 80.5252807357093 "1" 4 3.74 18.16 "0" "Hindi"
"887" 72.8537593129175 "1" 2.88 2.26 20.41 "0" "Hindi"
"888" 81.9749959222136 "1" 4.17 2.58 20.84 "1" "Hindi"
"889" 74.1621448151482 "0" 3.56 3.19 20.26 "0" "Hindi"
"890" 71.8919918077837 "1" 2.53 2.51 20.09 "0" "Hindi"
"891" 65.749165612081 "0" 1.43 2.11 21.52 "0" "Hindi"
"892" 67.3728897431562 "0" 0.73 3.89 20.66 "0" "Hindi"
"893" 78.6964216670906 "1" 2.02 3.52 18.69 "1" "Hindi"
"894" 87.0104180825958 "1" 4.55 2.83 20.49 "1" "Hindi"
"895" 73.2481345388337 "1" 2.52 3.48 20.19 "0" "Hindi"
"896" 73.3436955007688 "1" 2.11 3.93 19.69 "0" "Hindi"
"897" 69.9903408793235 "1" 1.63 2.26 20.65 "0" "Hindi"
"898" 74.529225817201 "1" 3.17 2.98 20.97 "0" "Hindi"
"899" 75.7294919771887 "1" 3.83 3.27 21.17 "0" "Hindi"
"900" 70.5713395940762 "0" 2.62 2.49 18.93 "0" "Hindi"
"901" 60.1290218126852 "1" 2.33 2.5 19.05 "0" "Portuguese"
"902" 61.954141022685 "1" 2.57 3.23 20.08 "0" "Portuguese"
"903" 67.7352414441608 "1" 3.56 2.9 20.53 "1" "Portuguese"
"904" 70.2328307992436 "0" 3.05 2.71 19.04 "1" "Portuguese"
"905" 64.1227816796479 "0" 4.25 2.73 19.43 "0" "Portuguese"
"906" 75.5546383551108 "1" 3.24 3.18 20.89 "1" "Portuguese"
"907" 68.785651882639 "1" 1.96 4.16 21.28 "1" "Portuguese"
"908" 61.1997695450514 "1" 2.28 3.41 19.33 "0" "Portuguese"
"909" 65.6191820726153 "0" 4.3 3.38 20.16 "0" "Portuguese"
"910" 57.2760982834064 "0" 2.48 2.12 20.66 "0" "Portuguese"
"911" 59.7528140969795 "1" 1.46 2.6 20.52 "0" "Portuguese"
"912" 58.9019823685455 "0" 1.99 2.87 20.29 "0" "Portuguese"
"913" 63.7307105413312 "1" 3.79 2.02 21.48 "0" "Portuguese"
"914" 63.4128195059646 "1" 3.55 2.65 22.02 "0" "Portuguese"
"915" 60.0443095707504 "1" 2.61 1.96 19.2 "0" "Portuguese"
"916" 65.7126692167353 "1" 0.85 3.54 19.61 "1" "Portuguese"
"917" 61.4559898709163 "1" 2.81 2.53 19.87 "0" "Portuguese"
"918" 60.4512349035517 "1" 1.74 3.54 20.95 "0" "Portuguese"
"919" 62.458841756055 "0" 2.15 2.95 19.48 "1" "Portuguese"
"920" 64.7570693253627 "0" 3.04 3.39 20.97 "1" "Portuguese"
"921" 63.0187565722378 "0" 3.19 3.19 18.44 "0" "Portuguese"
"922" 61.8656942509773 "1" 2.23 3.46 19.62 "0" "Portuguese"
"923" 58.0267422062021 "1" 1.61 2.2 19.96 "0" "Portuguese"
"924" 59.7736042857953 "0" 2.35 2.59 18.83 "0" "Portuguese"
"925" 64.2674144517824 "0" 3.17 3.32 18.36 "0" "Portuguese"
"926" 61.292923447481 "1" 2.82 2.91 19.97 "0" "Portuguese"
"927" 58.9911581007742 "0" 2.8 2.25 21.34 "0" "Portuguese"
"928" 53.6532493644477 "0" 1.59 2.26 19.63 "0" "Portuguese"
"929" 59.3770223479586 "0" 2.65 2.76 20.29 "0" "Portuguese"
"930" 59.9707160821293 "0" 3.02 2.39 21.31 "0" "Portuguese"
"931" 61.7010914348065 "0" 1.87 2.9 20.94 "1" "Portuguese"
"932" 67.7437099807561 "1" 4.08 3.53 19.95 "0" "Portuguese"
"933" 62.2402514842349 "0" 3.52 3.03 20.21 "0" "Portuguese"
"934" 57.3325787231998 "0" 2.23 2.53 20.9 "0" "Portuguese"
"935" 65.2500722806358 "1" 4.11 2.72 20.06 "0" "Portuguese"
"936" 61.6053993542847 "0" 3.61 2.22 20.86 "0" "Portuguese"
"937" 61.8660895746029 "0" 2.63 2.55 18.57 "0" "Portuguese"
"938" 66.0460421600269 "1" 3.77 2.59 20.82 "0" "Portuguese"
"939" 58.1093728077614 "0" 1.77 3.01 19.19 "0" "Portuguese"
"940" 62.0767885501186 "1" 3.29 1.89 18.57 "0" "Portuguese"
"941" 65.1997217916165 "1" 2.8 3.43 19.27 "0" "Portuguese"
"942" 52.1085894349241 "0" 0.58 2.29 20.99 "0" "Portuguese"
"943" 63.7812811314779 "1" 1.92 2.91 19.25 "1" "Portuguese"
"944" 61.6356627112555 "0" 2.91 3.7 19.21 "0" "Portuguese"
"945" 58.5746930420203 "1" 2.05 3.32 22.49 "0" "Portuguese"
"946" 60.5863254194915 "0" 1.91 2.3 21.17 "1" "Portuguese"
"947" 60.0261772783897 "0" 2.62 2.89 19.74 "0" "Portuguese"
"948" 59.5951673360694 "0" 2.26 3.58 22.04 "0" "Portuguese"
"949" 67.5295278618786 "1" 3.99 3.07 18.82 "0" "Portuguese"
"950" 66.0599864402846 "1" 2.14 2.72 19.7 "1" "Portuguese"
"951" 58.5547746416518 "0" 1.43 2.83 19.63 "1" "Portuguese"
"952" 65.0309070451405 "1" 3.95 1.76 20.64 "0" "Portuguese"
"953" 45.4518322289536 "1" 0.88 2.38 20.01 "1" "Portuguese"
"954" 59.3871867657716 "0" 2.72 2.18 20.52 "0" "Portuguese"
"955" 74.1117461184591 "1" 4.89 3.05 19.89 "1" "Portuguese"
"956" 57.959245634137 "1" 1.42 2.53 21.52 "0" "Portuguese"
"957" 64.0646417517837 "1" 3.72 3 21.83 "0" "Portuguese"
"958" 58.5569420755047 "0" 1.49 3.09 20.7 "1" "Portuguese"
"959" 61.0678771816047 "0" 2.43 3.85 18.37 "0" "Portuguese"
"960" 68.6548274650133 "1" 4.42 3.5 19.04 "0" "Portuguese"
"961" 59.8952965206034 "0" 2.41 3.8 19.1 "0" "Portuguese"
"962" 60.564884206272 "0" 2.23 3.56 20.8 "0" "Portuguese"
"963" 59.1541861395677 "1" 1.48 3.33 19.84 "0" "Portuguese"
"964" 59.0678240190316 "0" 2.3 3.84 20.49 "0" "Portuguese"
"965" 62.7732337915633 "0" 2.9 3.9 19.82 "0" "Portuguese"
"966" 62.7005932183226 "0" 4.17 2.37 20.43 "0" "Portuguese"
"967" 65.9656859117137 "0" 3.9 3.25 18.85 "0" "Portuguese"
"968" 65.2162032596772 "1" 3.33 3.77 20.05 "0" "Portuguese"
"969" 67.0843923083217 "1" 1.29 2.45 20.46 "1" "Portuguese"
"970" 72.6397352626685 "1" 4.11 2.61 20.59 "1" "Portuguese"
"971" 53.2424231463246 "0" 0.42 2.84 19.88 "0" "Portuguese"
"972" 60.9759482189106 "0" 2.19 2.74 18.82 "0" "Portuguese"
"973" 59.318238367994 "1" 1.97 2.84 20.76 "0" "Portuguese"
"974" 60.7454789915163 "1" 2.37 3.33 20.05 "0" "Portuguese"
"975" 53.2946818222707 "0" 0.91 2.63 20.43 "0" "Portuguese"
"976" 60.8447819999647 "1" 3.01 2.27 21.98 "0" "Portuguese"
"977" 71.9608538528863 "1" 3.46 3.17 20.65 "1" "Portuguese"
"978" 60.4977024862474 "0" 3.06 2.38 19.67 "0" "Portuguese"
"979" 69.6059426421972 "1" 5.67 2.81 20.38 "0" "Portuguese"
"980" 60.9666561534588 "1" 1.54 3.88 18.86 "0" "Portuguese"
"981" 60.0701039794959 "1" 1.96 3.12 19.54 "0" "Portuguese"
"982" 62.2746830183497 "0" 3.31 2.28 19.77 "0" "Portuguese"
"983" 57.8965535364087 "0" 1.82 2.61 20.28 "0" "Portuguese"
"984" 63.1819893423564 "1" 3.45 2.91 19.11 "0" "Portuguese"
"985" 62.5023209351237 "1" 2.86 3.06 19.73 "0" "Portuguese"
"986" 65.2668276241483 "0" 1.65 2.81 18.66 "1" "Portuguese"
"987" 67.3575672290178 "1" 4.52 3.44 20.62 "0" "Portuguese"
"988" 56.6564736812677 "0" 1.91 2.66 21.91 "0" "Portuguese"
"989" 60.8487988375298 "1" 2.18 3.31 19.83 "0" "Portuguese"
"990" 62.6988354804163 "1" 2.22 3.63 18.78 "0" "Portuguese"
"991" 65.0388359699289 "1" 3.29 3.08 19.24 "0" "Portuguese"
"992" 58.8083555059713 "0" 1.81 3.18 19.91 "0" "Portuguese"
"993" 59.3977971803824 "1" 1.81 3.26 21.01 "0" "Portuguese"
"994" 62.6857570062449 "1" 2.91 2.64 20.24 "0" "Portuguese"
"995" 63.1742514182408 "1" 3.16 3 18.38 "1" "Portuguese"
"996" 72.3764264691041 "1" 3.96 2.95 20.34 "1" "Portuguese"
"997" 59.254065120954 "1" 1.68 2.61 19.19 "0" "Portuguese"
"998" 68.3640034256492 "1" 3.86 3.44 18.77 "0" "Portuguese"
"999" 63.387041289901 "1" 2.97 2.72 21.02 "0" "Portuguese"
"1000" 54.8085046414923 "0" 1.51 2.6 20.96 "0" "Portuguese"
